sex,race,age,reincarcerated,state
Male,White,61.6,FALSE,Iowa
Female,Black,40.2,FALSE,Iowa
Male,White,25.9,FALSE,Iowa
Female,White,28.6,FALSE,Iowa
Male,White,18.8,FALSE,Iowa
Male,White,18.5,FALSE,Iowa
Male,White,24.6,FALSE,Iowa
Male,White,21,FALSE,Iowa
Male,White,34.7,FALSE,Iowa
Male,White,41.8,FALSE,Iowa
Male,White,41.3,FALSE,Iowa
Female,White,21,FALSE,Iowa
Male,White,20.1,FALSE,Iowa
Female,White,18.9,FALSE,Iowa
Male,White,20.6,FALSE,Iowa
Female,White,21.3,FALSE,Iowa
Male,White,18.2,FALSE,Iowa
Male,White,24.7,FALSE,Iowa
Male,White,41.3,FALSE,Iowa
Female,White,27.6,FALSE,Iowa
Male,White,29,FALSE,Iowa
Male,Black,21,FALSE,Iowa
Male,Hispanic,44.2,FALSE,Iowa
Male,White,24.7,FALSE,Iowa
Female,White,22.9,FALSE,Iowa
Male,White,30.2,TRUE,Iowa
Male,White,24.5,FALSE,Iowa
Male,White,27,FALSE,Iowa
Male,Black,23,FALSE,Iowa
Female,White,23.8,FALSE,Iowa
Male,White,26.6,FALSE,Iowa
Male,White,22.1,FALSE,Iowa
Male,White,37.6,FALSE,Iowa
Male,White,37.4,FALSE,Iowa
Male,White,19.7,FALSE,Iowa
Male,White,23.7,FALSE,Iowa
Female,White,44.5,FALSE,Iowa
Male,White,29.6,FALSE,Iowa
Male,White,32.5,TRUE,Iowa
Male,White,20,FALSE,Iowa
Male,Black,36.9,FALSE,Iowa
Female,White,20.6,FALSE,Iowa
Male,Black,37.6,FALSE,Iowa
Male,White,32.2,FALSE,Iowa
Female,Black,37.4,FALSE,Iowa
Male,White,21.3,FALSE,Iowa
Female,White,21.1,FALSE,Iowa
Male,White,28.6,FALSE,Iowa
Female,White,70,FALSE,Iowa
Female,Black,46.4,FALSE,Iowa
Male,White,34.9,FALSE,Iowa
Male,Black,18.6,FALSE,Iowa
Male,White,30.1,FALSE,Iowa
Male,White,29.2,FALSE,Iowa
Female,White,45.2,FALSE,Iowa
Female,White,26.2,FALSE,Iowa
Male,White,56.6,FALSE,Iowa
Male,Black,61.6,TRUE,Iowa
Male,White,50,FALSE,Iowa
Male,White,45.2,FALSE,Iowa
Male,Black,66.2,FALSE,Iowa
Female,White,51.9,FALSE,Iowa
Male,White,29.1,FALSE,Iowa
Male,Black,30,FALSE,Iowa
Male,Black,22.6,FALSE,Iowa
Male,White,23.1,FALSE,Iowa
Male,Hispanic,43.9,FALSE,Iowa
Female,White,35.9,FALSE,Iowa
Male,White,33,FALSE,Iowa
Male,White,71.3,FALSE,Iowa
Female,White,24.4,FALSE,Iowa
Male,White,18.2,FALSE,Iowa
Male,Black,47.1,FALSE,Iowa
Female,White,21.9,FALSE,Iowa
Female,Asian or Pacific Islander,45.1,FALSE,Iowa
Male,White,19.6,FALSE,Iowa
Male,White,28.3,FALSE,Iowa
Male,Asian or Pacific Islander,20.4,FALSE,Iowa
Male,White,80.4,FALSE,Iowa
Male,White,43.3,FALSE,Iowa
Male,White,33.5,FALSE,Iowa
Male,White,28.7,FALSE,Iowa
Male,White,24.5,TRUE,Iowa
Female,Black,60.5,FALSE,Iowa
Female,Hispanic,22,FALSE,Iowa
Male,White,32.2,FALSE,Iowa
Male,White,23.3,FALSE,Iowa
Female,White,55.2,FALSE,Iowa
Female,White,48,FALSE,Iowa
Female,White,22.9,TRUE,Iowa
Female,Hispanic,22.5,FALSE,Iowa
Male,White,36.2,FALSE,Iowa
Male,White,42.1,FALSE,Iowa
Male,White,28.2,FALSE,Iowa
Male,White,67.7,FALSE,Iowa
Male,Black,25.6,FALSE,Iowa
Male,Asian or Pacific Islander,22.2,FALSE,Iowa
Male,White,21.2,TRUE,Iowa
Male,White,49.9,FALSE,Iowa
Male,American Indian or Alaska Native,35.5,TRUE,Iowa
Male,White,50,FALSE,Iowa
Male,Black,44.2,FALSE,Iowa
Male,White,55.5,FALSE,Iowa
Male,White,63.4,FALSE,Iowa
Male,Black,36.4,FALSE,Iowa
Male,White,38.5,FALSE,Iowa
Male,White,39.5,FALSE,Iowa
Male,White,41.9,FALSE,Iowa
Female,White,83.6,FALSE,Iowa
Male,White,19.1,FALSE,Iowa
Female,White,43.6,FALSE,Iowa
Male,Black,23.8,TRUE,Iowa
Male,White,24.9,FALSE,Iowa
Male,White,57.6,FALSE,Iowa
Male,White,38.7,FALSE,Iowa
Male,Black,27.4,FALSE,Iowa
Male,Hispanic,31.9,FALSE,Iowa
Female,Black,30,FALSE,Iowa
Female,White,32.2,FALSE,Iowa
Male,Black,20.9,TRUE,Iowa
Female,White,19.5,FALSE,Iowa
Male,White,40.1,FALSE,Iowa
Male,White,67,FALSE,Iowa
Male,White,25.4,FALSE,Iowa
Male,American Indian or Alaska Native,31.2,FALSE,Iowa
Male,White,33.1,FALSE,Iowa
Female,Black,33.4,FALSE,Iowa
Male,White,29.6,TRUE,Iowa
Male,White,22,FALSE,Iowa
Female,White,39.6,FALSE,Iowa
Male,White,27.6,FALSE,Iowa
Male,Black,19.5,FALSE,Iowa
Male,White,22.1,TRUE,Iowa
Female,White,24.9,FALSE,Iowa
Male,White,23.3,FALSE,Iowa
Female,Black,21.4,FALSE,Iowa
Male,White,23.2,FALSE,Iowa
Male,White,33,FALSE,Iowa
Male,White,40.1,FALSE,Iowa
Female,Asian or Pacific Islander,21.3,FALSE,Iowa
Male,White,29.3,TRUE,Iowa
Female,White,29.7,FALSE,Iowa
Male,Other,29.7,FALSE,Iowa
Female,White,42.7,FALSE,Iowa
Female,White,31.1,TRUE,Iowa
Male,White,20.3,FALSE,Iowa
Male,White,23.5,FALSE,Iowa
Female,White,29.6,FALSE,Iowa
Female,White,23.9,FALSE,Iowa
Male,White,51.7,FALSE,Iowa
Male,White,23.9,FALSE,Iowa
Female,Black,34.4,TRUE,Iowa
Male,White,22.1,FALSE,Iowa
Male,White,42,FALSE,Iowa
Male,Black,31.6,TRUE,Iowa
Male,White,46,FALSE,Iowa
Male,White,24.5,TRUE,Iowa
Female,White,35.4,TRUE,Iowa
Male,Black,18.8,FALSE,Iowa
Male,White,31.5,TRUE,Iowa
Male,White,21.2,FALSE,Iowa
Male,White,40.1,FALSE,Iowa
Male,White,18.8,TRUE,Iowa
Male,White,60,FALSE,Iowa
Male,Black,41.8,FALSE,Iowa
Male,Asian or Pacific Islander,37.1,FALSE,Iowa
Male,Black,19.2,FALSE,Iowa
Male,White,21.6,FALSE,Iowa
Female,White,27,FALSE,Iowa
Female,White,43.6,FALSE,Iowa
Male,White,30,TRUE,Iowa
Male,White,30.9,FALSE,Iowa
Male,White,35.4,FALSE,Iowa
Female,White,52.4,FALSE,Iowa
Female,Black,19.7,FALSE,Iowa
Female,White,32.2,FALSE,Iowa
Male,White,23.2,FALSE,Iowa
Male,White,38.5,FALSE,Iowa
Male,Black,47.2,FALSE,Iowa
Female,White,21.5,FALSE,Iowa
Male,White,32.2,FALSE,Iowa
Male,White,24.2,FALSE,Iowa
Male,White,18.6,FALSE,Iowa
Male,White,23.4,FALSE,Iowa
Male,White,18.8,FALSE,Iowa
Male,Hispanic,24.8,FALSE,Iowa
Male,White,48.9,TRUE,Iowa
Male,White,44.9,FALSE,Iowa
Male,White,52.7,FALSE,Iowa
Male,Black,40.7,FALSE,Iowa
Male,White,21.6,TRUE,Iowa
Female,Hispanic,32,FALSE,Iowa
Male,White,21.3,FALSE,Iowa
Male,Hispanic,27.2,FALSE,Iowa
Female,White,63.1,FALSE,Iowa
Male,White,29.2,FALSE,Iowa
Male,White,22.4,FALSE,Iowa
Male,White,19.1,FALSE,Iowa
Female,White,44.6,FALSE,Iowa
Male,Black,23.2,FALSE,Iowa
Male,White,64.7,FALSE,Iowa
Female,Black,23.2,FALSE,Iowa
Female,White,35.6,FALSE,Iowa
Male,White,53.7,FALSE,Iowa
Male,White,55.8,FALSE,Iowa
Female,White,47.3,FALSE,Iowa
Male,White,51.9,TRUE,Iowa
Female,White,44.7,FALSE,Iowa
Male,White,56.9,FALSE,Iowa
Male,White,38.2,FALSE,Iowa
Male,White,37.3,FALSE,Iowa
Male,Black,35.1,FALSE,Iowa
Male,American Indian or Alaska Native,38.7,FALSE,Iowa
Male,White,38.3,FALSE,Iowa
Female,White,37.7,FALSE,Iowa
Male,White,25,FALSE,Iowa
Male,White,52.8,FALSE,Iowa
Female,White,55.6,FALSE,Iowa
Male,White,19.6,FALSE,Iowa
Male,White,53.5,FALSE,Iowa
Male,White,23.6,TRUE,Iowa
Female,White,32.1,FALSE,Iowa
Male,White,24,FALSE,Iowa
Male,White,21.1,TRUE,Iowa
Male,White,26.1,TRUE,Iowa
Male,Black,29.3,FALSE,Iowa
Male,White,29.6,FALSE,Iowa
Male,White,21,TRUE,Iowa
Female,Asian or Pacific Islander,35.5,FALSE,Iowa
Female,White,31.1,FALSE,Iowa
Male,White,27,FALSE,Iowa
Male,Black,25.3,FALSE,Iowa
Female,White,44.2,FALSE,Iowa
Female,White,31.6,FALSE,Iowa
Male,Black,27.2,FALSE,Iowa
Male,White,32.6,FALSE,Iowa
Female,White,42.4,FALSE,Iowa
Male,White,31.3,FALSE,Iowa
Male,White,20.3,FALSE,Iowa
Male,White,28.1,FALSE,Iowa
Female,White,27.6,TRUE,Iowa
Male,White,55.1,FALSE,Iowa
Male,White,21.9,FALSE,Iowa
Male,White,21.6,FALSE,Iowa
Male,Black,28.6,FALSE,Iowa
Male,White,38,FALSE,Iowa
Female,White,30.1,FALSE,Iowa
Male,Hispanic,32.1,FALSE,Iowa
Male,White,33.8,FALSE,Iowa
Female,White,29.8,FALSE,Iowa
Female,White,45.8,FALSE,Iowa
Female,White,39.7,FALSE,Iowa
Male,White,22.5,FALSE,Iowa
Female,White,27.2,FALSE,Iowa
Male,Asian or Pacific Islander,39.9,FALSE,Iowa
Male,White,54.9,FALSE,Iowa
Male,Black,35,FALSE,Iowa
Male,White,24.9,FALSE,Iowa
Male,White,24.4,FALSE,Iowa
Male,White,38.7,FALSE,Iowa
Male,White,52.2,FALSE,Iowa
Male,White,52.1,FALSE,Iowa
Male,White,43.3,FALSE,Iowa
Male,White,52.6,FALSE,Iowa
Male,Black,44.9,TRUE,Iowa
Male,White,32.6,FALSE,Iowa
Male,White,33.8,FALSE,Iowa
Female,American Indian or Alaska Native,26.5,FALSE,Iowa
Female,White,37.2,FALSE,Iowa
Female,White,20,FALSE,Iowa
Male,White,27.2,FALSE,Iowa
Male,Asian or Pacific Islander,36.4,FALSE,Iowa
Male,Black,19.2,FALSE,Iowa
Male,White,34.1,FALSE,Iowa
Male,White,37,FALSE,Iowa
Male,White,28.7,FALSE,Iowa
Female,White,18.6,FALSE,Iowa
Female,White,25.3,FALSE,Iowa
Female,Black,23.7,FALSE,Iowa
Female,White,20.4,FALSE,Iowa
Male,Black,34.5,FALSE,Iowa
Female,White,21.1,FALSE,Iowa
Male,White,18.9,FALSE,Iowa
Male,White,34.7,FALSE,Iowa
Male,White,47.6,FALSE,Iowa
Male,White,50.7,FALSE,Iowa
Female,Black,23.2,FALSE,Iowa
Female,Black,35.5,FALSE,Iowa
Female,White,41.1,FALSE,Iowa
Male,White,24.6,FALSE,Iowa
Male,White,27,FALSE,Iowa
Female,White,40.3,FALSE,Iowa
Male,White,32.8,FALSE,Iowa
Male,White,21.2,FALSE,Iowa
Male,White,23.7,FALSE,Iowa
Male,White,23,FALSE,Iowa
Female,Hispanic,24.7,FALSE,Iowa
Female,White,25,FALSE,Iowa
Male,White,18.3,FALSE,Iowa
Male,White,20.6,TRUE,Iowa
Male,White,20.3,TRUE,Iowa
Male,White,22,TRUE,Iowa
Female,White,29.1,FALSE,Iowa
Male,White,32,FALSE,Iowa
Male,White,18.3,FALSE,Iowa
Male,White,23.1,FALSE,Iowa
Male,White,70,FALSE,Iowa
Female,Hispanic,24.8,FALSE,Iowa
Male,White,58.6,FALSE,Iowa
Female,White,29.6,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,White,19.6,FALSE,Iowa
Male,American Indian or Alaska Native,37.7,FALSE,Iowa
Male,White,42.2,FALSE,Iowa
Male,White,28.7,TRUE,Iowa
Male,White,35.2,FALSE,Iowa
Male,White,31.5,FALSE,Iowa
Male,White,54.3,FALSE,Iowa
Male,White,20.5,FALSE,Iowa
Female,White,25.2,FALSE,Iowa
Female,American Indian or Alaska Native,20.1,FALSE,Iowa
Male,White,34.9,FALSE,Iowa
Male,White,22.2,FALSE,Iowa
Female,White,18.5,FALSE,Iowa
Male,Black,22.1,FALSE,Iowa
Male,White,58.3,FALSE,Iowa
Male,Hispanic,28.6,FALSE,Iowa
Male,White,31.8,FALSE,Iowa
Male,White,24.8,FALSE,Iowa
Male,White,28.3,FALSE,Iowa
Female,White,30,FALSE,Iowa
Male,White,25.7,FALSE,Iowa
Female,White,52.7,FALSE,Iowa
Male,White,31.9,FALSE,Iowa
Male,White,28.2,FALSE,Iowa
Male,American Indian or Alaska Native,49.3,FALSE,Iowa
Male,White,47,FALSE,Iowa
Male,White,62.2,FALSE,Iowa
Male,White,42,FALSE,Iowa
Female,White,40.5,FALSE,Iowa
Male,White,42.5,FALSE,Iowa
Male,White,36.8,FALSE,Iowa
Male,White,24.6,FALSE,Iowa
Male,White,33.6,FALSE,Iowa
Male,White,21.4,FALSE,Iowa
Male,White,31,FALSE,Iowa
Male,White,22.3,FALSE,Iowa
Female,White,34.6,FALSE,Iowa
Male,White,44.8,FALSE,Iowa
Male,White,22,FALSE,Iowa
Female,Black,26,FALSE,Iowa
Male,American Indian or Alaska Native,27.9,FALSE,Iowa
Female,Black,27.7,FALSE,Iowa
Female,White,43.8,FALSE,Iowa
Female,White,46.2,FALSE,Iowa
Male,White,33.8,FALSE,Iowa
Male,White,32.6,FALSE,Iowa
Male,White,29.2,FALSE,Iowa
Male,White,29,TRUE,Iowa
Female,White,32,FALSE,Iowa
Male,White,18.8,FALSE,Iowa
Male,White,53.1,FALSE,Iowa
Female,White,32,FALSE,Iowa
Female,White,20.4,FALSE,Iowa
Male,White,40.7,TRUE,Iowa
Male,White,26.4,FALSE,Iowa
Male,Hispanic,63.1,FALSE,Iowa
Male,White,31,FALSE,Iowa
Female,White,21.2,FALSE,Iowa
Female,White,27.5,FALSE,Iowa
Male,White,19.3,FALSE,Iowa
Male,White,34.4,TRUE,Iowa
Male,White,31.9,FALSE,Iowa
Female,White,29.7,FALSE,Iowa
Male,White,39.6,FALSE,Iowa
Male,Black,29.4,FALSE,Iowa
Female,White,18,FALSE,Iowa
Female,White,32.2,FALSE,Iowa
Male,White,27.8,FALSE,Iowa
Male,White,22.3,FALSE,Iowa
Female,White,22.4,FALSE,Iowa
Female,White,24.4,FALSE,Iowa
Male,White,24.1,TRUE,Iowa
Female,White,25.1,FALSE,Iowa
Female,Black,28.1,FALSE,Iowa
Male,American Indian or Alaska Native,27.9,FALSE,Iowa
Female,White,37.4,FALSE,Iowa
Male,Black,27.5,FALSE,Iowa
Male,White,27.2,TRUE,Iowa
Male,Hispanic,24,FALSE,Iowa
Male,White,46.5,TRUE,Iowa
Male,White,59.2,FALSE,Iowa
Male,White,44.4,FALSE,Iowa
Male,Black,52.6,FALSE,Iowa
Male,White,56.8,FALSE,Iowa
Male,White,40.7,FALSE,Iowa
Male,White,40.2,FALSE,Iowa
Female,White,53.5,FALSE,Iowa
Female,White,44.4,TRUE,Iowa
Male,White,37.9,FALSE,Iowa
Male,White,32.1,TRUE,Iowa
Female,White,19,FALSE,Iowa
Male,Black,52,FALSE,Iowa
Female,White,22,FALSE,Iowa
Male,White,23.3,FALSE,Iowa
Male,White,21.2,FALSE,Iowa
Female,White,30.3,FALSE,Iowa
Male,White,27.1,FALSE,Iowa
Female,White,33.8,FALSE,Iowa
Male,Hispanic,23.8,FALSE,Iowa
Female,White,37.4,TRUE,Iowa
Male,White,34.1,FALSE,Iowa
Male,White,38.2,FALSE,Iowa
Male,White,20.8,FALSE,Iowa
Female,White,30.9,FALSE,Iowa
Male,White,43.4,FALSE,Iowa
Male,Hispanic,47.2,FALSE,Iowa
Male,White,24.8,FALSE,Iowa
Female,White,45.6,FALSE,Iowa
Male,White,42.4,FALSE,Iowa
Male,White,38.9,FALSE,Iowa
Male,White,20,FALSE,Iowa
Male,White,22.7,TRUE,Iowa
Male,White,35.3,FALSE,Iowa
Male,White,32.4,FALSE,Iowa
Female,White,37,FALSE,Iowa
Female,Hispanic,24.9,FALSE,Iowa
Male,White,45.7,FALSE,Iowa
Male,White,20,FALSE,Iowa
Male,White,23.3,FALSE,Iowa
Male,White,21.6,FALSE,Iowa
Male,White,50,FALSE,Iowa
Male,White,19,FALSE,Iowa
Male,White,18.8,FALSE,Iowa
Female,White,29,FALSE,Iowa
Female,White,27.5,FALSE,Iowa
Male,White,26.1,FALSE,Iowa
Male,White,26.7,TRUE,Iowa
Female,Black,30.7,FALSE,Iowa
Male,Black,20.6,TRUE,Iowa
Male,White,18.9,FALSE,Iowa
Male,White,29.8,FALSE,Iowa
Male,Hispanic,20.1,FALSE,Iowa
Male,White,55.2,FALSE,Iowa
Male,White,48.4,TRUE,Iowa
Female,White,58.1,FALSE,Iowa
Male,White,45.1,FALSE,Iowa
Male,White,36.4,FALSE,Iowa
Female,White,41.6,TRUE,Iowa
Male,White,21.2,FALSE,Iowa
Male,White,29,TRUE,Iowa
Female,White,47.3,FALSE,Iowa
Male,White,31.2,FALSE,Iowa
Female,White,19.2,FALSE,Iowa
Male,Black,46.7,FALSE,Iowa
Male,White,26.1,FALSE,Iowa
Male,White,21.4,FALSE,Iowa
Female,Black,34.5,FALSE,Iowa
Male,White,30.2,FALSE,Iowa
Female,White,42.9,FALSE,Iowa
Male,Hispanic,38.3,FALSE,Iowa
Female,Black,26.7,FALSE,Iowa
Male,White,24.6,FALSE,Iowa
Male,White,28.4,FALSE,Iowa
Male,Hispanic,22.1,FALSE,Iowa
Male,White,23.5,FALSE,Iowa
Male,White,23.5,FALSE,Iowa
Male,Black,30.4,FALSE,Iowa
Male,White,64.9,FALSE,Iowa
Male,White,29.6,FALSE,Iowa
Male,Black,20.2,FALSE,Iowa
Male,Black,49.2,FALSE,Iowa
Male,Black,18.5,FALSE,Iowa
Male,White,26.7,FALSE,Iowa
Male,White,35.8,FALSE,Iowa
Male,White,21.1,FALSE,Iowa
Male,White,32.3,FALSE,Iowa
Male,White,54.9,FALSE,Iowa
Male,White,21,FALSE,Iowa
Female,White,28.2,FALSE,Iowa
Male,White,19.3,FALSE,Iowa
Male,White,26.8,FALSE,Iowa
Male,White,26.4,FALSE,Iowa
Male,White,61.9,FALSE,Iowa
Male,White,22.4,FALSE,Iowa
Female,White,33.5,FALSE,Iowa
Male,White,19.2,FALSE,Iowa
Male,White,53.6,FALSE,Iowa
Female,White,39,FALSE,Iowa
Male,Black,31.2,FALSE,Iowa
Male,White,35.4,FALSE,Iowa
Male,White,43.9,FALSE,Iowa
Male,White,78.5,FALSE,Iowa
Male,White,49.3,TRUE,Iowa
Male,White,57.3,FALSE,Iowa
Male,White,57.3,FALSE,Iowa
Male,White,53.6,TRUE,Iowa
Male,White,54.3,TRUE,Iowa
Male,White,44.7,FALSE,Iowa
Female,Black,49,FALSE,Iowa
Male,White,42.7,FALSE,Iowa
Male,Hispanic,39.6,FALSE,Iowa
Male,White,44,FALSE,Iowa
Male,White,41.5,FALSE,Iowa
Male,Black,51.9,FALSE,Iowa
Male,White,46.3,FALSE,Iowa
Female,White,34.5,FALSE,Iowa
Male,Black,27.1,FALSE,Iowa
Male,White,18.9,FALSE,Iowa
Male,White,19.1,FALSE,Iowa
Male,White,34.8,FALSE,Iowa
Male,White,24.8,FALSE,Iowa
Female,White,33,FALSE,Iowa
Male,White,26.5,FALSE,Iowa
Male,White,41.3,FALSE,Iowa
Male,Black,28.2,FALSE,Iowa
Male,White,28.5,FALSE,Iowa
Male,White,65.3,FALSE,Iowa
Female,White,31.7,FALSE,Iowa
Female,White,49.4,FALSE,Iowa
Male,White,55.5,FALSE,Iowa
Female,Black,31.1,FALSE,Iowa
Male,White,24.1,FALSE,Iowa
Male,White,18.4,FALSE,Iowa
Male,White,37.7,FALSE,Iowa
Male,Black,20.2,FALSE,Iowa
Male,White,54.1,TRUE,Iowa
Female,White,35.8,FALSE,Iowa
Male,White,28.7,FALSE,Iowa
Male,Black,22.2,FALSE,Iowa
Male,White,61.1,FALSE,Iowa
Male,White,38.5,FALSE,Iowa
Female,White,22.6,FALSE,Iowa
Male,White,24.4,FALSE,Iowa
Male,Black,21.5,FALSE,Iowa
Male,White,24.8,FALSE,Iowa
Male,Black,20.2,FALSE,Iowa
Male,White,25.3,FALSE,Iowa
Male,Black,29.8,FALSE,Iowa
Male,Hispanic,25.8,TRUE,Iowa
Male,White,32.6,FALSE,Iowa
Female,White,24.2,FALSE,Iowa
Male,White,28,FALSE,Iowa
Male,White,23.3,FALSE,Iowa
Male,Black,27.3,FALSE,Iowa
Male,White,46.8,FALSE,Iowa
Male,Black,18.3,FALSE,Iowa
Male,Black,21,TRUE,Iowa
Male,White,25.2,TRUE,Iowa
Male,White,19.3,FALSE,Iowa
Male,Black,41.1,FALSE,Iowa
Female,White,29.5,TRUE,Iowa
Male,White,23.7,FALSE,Iowa
Female,White,31.2,FALSE,Iowa
Male,Black,19.5,TRUE,Iowa
Male,White,26.5,TRUE,Iowa
Male,White,46.2,TRUE,Iowa
Male,American Indian or Alaska Native,32.2,FALSE,Iowa
Male,White,25.9,FALSE,Iowa
Female,American Indian or Alaska Native,43.8,FALSE,Iowa
Female,White,35.3,FALSE,Iowa
Male,American Indian or Alaska Native,27.7,FALSE,Iowa
Male,White,35,FALSE,Iowa
Male,White,21.9,FALSE,Iowa
Female,White,33.1,FALSE,Iowa
Male,White,32.7,FALSE,Iowa
Male,American Indian or Alaska Native,33.2,FALSE,Iowa
Female,White,45.8,FALSE,Iowa
Female,White,34.1,FALSE,Iowa
Female,White,21.9,FALSE,Iowa
Female,Black,31.9,TRUE,Iowa
Female,American Indian or Alaska Native,39.8,FALSE,Iowa
Male,White,25.5,FALSE,Iowa
Female,White,44.5,FALSE,Iowa
Male,Asian or Pacific Islander,32,FALSE,Iowa
Male,White,27.7,FALSE,Iowa
Female,White,32,FALSE,Iowa
Male,Black,21.1,FALSE,Iowa
Female,White,23,FALSE,Iowa
Male,White,34.2,FALSE,Iowa
Male,White,31.8,FALSE,Iowa
Male,White,26.7,FALSE,Iowa
Male,Asian or Pacific Islander,31.4,FALSE,Iowa
Male,Black,26,FALSE,Iowa
Female,American Indian or Alaska Native,22,FALSE,Iowa
Male,Black,54.8,TRUE,Iowa
Female,White,51.9,FALSE,Iowa
Male,White,51.6,FALSE,Iowa
Male,Black,43.7,FALSE,Iowa
Male,White,65.3,FALSE,Iowa
Female,White,45,FALSE,Iowa
Male,Black,42.1,TRUE,Iowa
Male,White,39.5,FALSE,Iowa
Male,Black,39.1,FALSE,Iowa
Male,White,56.4,FALSE,Iowa
Male,White,51.3,FALSE,Iowa
Male,Hispanic,38.4,FALSE,Iowa
Male,White,40.3,FALSE,Iowa
Female,White,51.5,FALSE,Iowa
Male,Hispanic,38.1,FALSE,Iowa
Male,White,26.6,FALSE,Iowa
Female,White,19.9,FALSE,Iowa
Male,White,35.8,TRUE,Iowa
Male,White,32.9,FALSE,Iowa
Male,Black,34.6,FALSE,Iowa
Male,White,30.2,FALSE,Iowa
Male,White,25.2,TRUE,Iowa
Male,Black,57.1,FALSE,Iowa
Female,White,26.4,FALSE,Iowa
Male,Black,26.1,FALSE,Iowa
Female,Black,18.4,FALSE,Iowa
Female,White,32.3,FALSE,Iowa
Male,Other,34.7,FALSE,Iowa
Male,Black,20.5,FALSE,Iowa
Male,White,51,FALSE,Iowa
Female,White,42.1,FALSE,Iowa
Male,White,24.4,FALSE,Iowa
Male,White,33.4,TRUE,Iowa
Male,White,35.6,FALSE,Iowa
Male,White,18.2,FALSE,Iowa
Female,White,50.5,FALSE,Iowa
Male,White,19.9,FALSE,Iowa
Male,White,57.8,FALSE,Iowa
Male,White,22,FALSE,Iowa
Female,White,19.5,FALSE,Iowa
Male,White,34.2,FALSE,Iowa
Male,White,24.6,FALSE,Iowa
Male,White,26.5,FALSE,Iowa
Male,Hispanic,20.6,FALSE,Iowa
Male,White,20.9,FALSE,Iowa
Male,White,20,TRUE,Iowa
Female,Black,30,FALSE,Iowa
Male,White,48.6,FALSE,Iowa
Male,Black,40.4,FALSE,Iowa
Female,White,49,FALSE,Iowa
Male,White,36.7,FALSE,Iowa
Female,Black,34.8,FALSE,Iowa
Male,White,33.4,FALSE,Iowa
Female,Black,19.5,FALSE,Iowa
Male,Black,23.5,FALSE,Iowa
Female,Hispanic,25.3,FALSE,Iowa
Male,Black,22,FALSE,Iowa
Male,White,57.9,FALSE,Iowa
Female,White,25.3,FALSE,Iowa
Female,White,26.9,TRUE,Iowa
Female,White,18.4,FALSE,Iowa
Male,White,32.1,FALSE,Iowa
Female,White,38.6,FALSE,Iowa
Female,White,21.6,FALSE,Iowa
Male,White,38.5,FALSE,Iowa
Female,White,23.2,FALSE,Iowa
Male,White,60.8,FALSE,Iowa
Male,White,18.3,TRUE,Iowa
Female,White,27.5,FALSE,Iowa
Male,White,56.7,FALSE,Iowa
Male,White,45.6,TRUE,Iowa
Male,Black,50.7,FALSE,Iowa
Male,White,44,FALSE,Iowa
Male,White,46.4,FALSE,Iowa
Male,Hispanic,46.9,FALSE,Iowa
Male,White,42.5,FALSE,Iowa
Male,White,38.2,FALSE,Iowa
Female,Black,26.2,FALSE,Iowa
Female,White,35.5,FALSE,Iowa
Male,White,38.3,FALSE,Iowa
Male,White,30.1,FALSE,Iowa
Male,White,31,FALSE,Iowa
Male,White,27,FALSE,Iowa
Male,White,33.3,FALSE,Iowa
Male,White,19.6,FALSE,Iowa
Male,White,37.9,FALSE,Iowa
Female,White,24.8,FALSE,Iowa
Male,Hispanic,40.4,FALSE,Iowa
Female,Black,18.6,FALSE,Iowa
Male,Black,28.4,FALSE,Iowa
Male,White,22.1,FALSE,Iowa
Male,Hispanic,18.9,TRUE,Iowa
Male,White,26.6,FALSE,Iowa
Male,White,52.9,FALSE,Iowa
Male,White,23.2,FALSE,Iowa
Male,White,31.8,TRUE,Iowa
Male,Hispanic,47.6,FALSE,Iowa
Male,White,22,FALSE,Iowa
Male,White,30.3,FALSE,Iowa
Male,White,40.8,FALSE,Iowa
Female,White,46,FALSE,Iowa
Female,Black,44.1,FALSE,Iowa
Female,White,54.4,FALSE,Iowa
Male,White,33.4,FALSE,Iowa
Male,White,27.4,FALSE,Iowa
Male,Black,18,FALSE,Iowa
Male,White,31.1,TRUE,Iowa
Male,Black,18.6,FALSE,Iowa
Male,White,22.5,FALSE,Iowa
Male,Black,33.9,FALSE,Iowa
Female,American Indian or Alaska Native,19.2,FALSE,Iowa
Male,White,22.6,TRUE,Iowa
Male,White,23.5,FALSE,Iowa
Male,White,26.5,FALSE,Iowa
Female,White,23.1,FALSE,Iowa
Male,Black,20,FALSE,Iowa
Male,White,61,FALSE,Iowa
Male,White,68.2,FALSE,Iowa
Male,Black,50.1,FALSE,Iowa
Male,White,43,TRUE,Iowa
Male,White,57.7,FALSE,Iowa
Male,Black,44.3,FALSE,Iowa
Male,White,55,FALSE,Iowa
Male,Black,40.7,FALSE,Iowa
Female,Black,45.1,FALSE,Iowa
Male,White,43,TRUE,Iowa
Female,White,50.5,FALSE,Iowa
Male,White,36.1,FALSE,Iowa
Male,American Indian or Alaska Native,37.1,FALSE,Iowa
Male,Black,32,FALSE,Iowa
Male,White,22.2,FALSE,Iowa
Female,Black,25.2,FALSE,Iowa
Female,White,39.1,FALSE,Iowa
